start_time,end_time,start_lat         ,start_lng         ,end_lat           ,end_lng           ,act_duration,duration,distance,labels
13.5      ,13.7    ,118.955398        ,32.116246999999994,118.96477         ,32.125283         ,840         ,411     ,1712    ,3
7.9       ,8.0     ,118.951343        ,32.123002         ,118.952904        ,32.117565         ,240         ,156     ,648     ,2
8.2       ,8.5     ,118.952904        ,32.117565         ,118.95253400000001,32.117701000000004,960         ,3       ,13      ,2
0.9       ,4.4     ,118.95132199999999,32.122941         ,118.95193300000001,32.1229           ,12660       ,8       ,35      ,2
20.4      ,20.5    ,118.960591        ,32.111793         ,118.95682         ,32.120926000000004,360         ,334     ,1390    ,0
18.2      ,19.4    ,118.955533        ,32.116244         ,118.960591        ,32.111793         ,4440        ,209     ,872     ,0
21.1      ,21.2    ,118.95682         ,32.120926000000004,118.960393        ,32.112891         ,360         ,303     ,1264    ,0
21.5      ,23.5    ,118.960393        ,32.112891         ,118.954835        ,32.113212         ,7320        ,131     ,545     ,0
9.4       ,17.9    ,118.961782        ,32.115228         ,118.955533        ,32.116244         ,30600       ,161     ,669     ,1
17.7      ,20.3    ,118.954256        ,32.114247         ,118.95881000000001,32.112427000000004,9480        ,121     ,506     ,0
13.7      ,13.8    ,118.962351        ,32.115228         ,118.959926        ,32.112756         ,360         ,125     ,520     ,2
16.3      ,17.0    ,118.959926        ,32.112756         ,118.954256        ,32.114247         ,2340        ,166     ,691     ,0
20.4      ,20.4    ,118.95881000000001,32.112427000000004,118.951182        ,32.112389         ,120         ,506     ,2108    ,3
18.8      ,19.2    ,118.96143899999998,32.109715         ,118.9619          ,32.111834         ,1320        ,97      ,405     ,0
12.0      ,12.1    ,118.96037700000001,32.111894         ,118.955436        ,32.115876         ,240         ,181     ,755     ,2
12.1      ,12.4    ,118.955436        ,32.115876         ,118.95692700000001,32.112363         ,960         ,107     ,446     ,2
7.8       ,9.1     ,118.956305        ,32.110754         ,118.95871399999999,32.11159          ,4620        ,71      ,296     ,2
17.0      ,17.0    ,118.96290900000001,32.113131         ,118.961423        ,32.109674         ,120         ,138     ,576     ,0
14.2      ,14.3    ,118.95407900000001,32.11487          ,118.963           ,32.112797         ,240         ,260     ,1085    ,3
13.9      ,14.0    ,118.957346        ,32.112695         ,118.95407900000001,32.11487          ,240         ,107     ,444     ,2
21.1      ,22.5    ,118.9619          ,32.111834         ,118.96197         ,32.115015         ,5040        ,107     ,447     ,0
8.1       ,8.1     ,118.961991        ,32.115501         ,118.961471        ,32.115171999999994,120         ,20      ,85      ,2
16.3      ,16.4    ,118.952942        ,32.124168         ,118.959502        ,32.11781          ,420         ,339     ,1411    ,3
9.4       ,9.4     ,118.961584        ,32.115228         ,118.961455        ,32.115235         ,120         ,3       ,12      ,2
17.8      ,17.9    ,118.95468999999999,32.113545         ,118.958059        ,32.112693         ,120         ,92      ,385     ,0
8.4       ,8.4     ,118.96149199999999,32.115263         ,118.961621        ,32.115243         ,120         ,3       ,12      ,2
15.8      ,15.9    ,118.96008700000002,32.116515         ,118.952942        ,32.124168         ,600         ,374     ,1557    ,3
17.5      ,17.8    ,118.96218999999999,32.115362         ,118.95468999999999,32.113545         ,960         ,197     ,819     ,0
13.1      ,13.1    ,118.96241         ,32.119481         ,118.961246        ,32.114776         ,120         ,257     ,1072    ,3
12.8      ,12.8    ,118.961155        ,32.115055         ,118.96241         ,32.119481         ,120         ,274     ,1141    ,3
13.8      ,13.8    ,118.96123500000002,32.115238         ,118.959245        ,32.118272         ,120         ,93      ,389     ,2
8.2       ,8.2     ,118.961471        ,32.115171999999994,118.96136899999999,32.115072999999995,120         ,3       ,12      ,2
17.9      ,18.0    ,118.958059        ,32.112693         ,118.95337099999999,32.116789000000004,240         ,170     ,709     ,0
13.3      ,13.3    ,118.961246        ,32.114776         ,118.96127800000001,32.115027000000005,120         ,6       ,25      ,2
14.9      ,15.1    ,118.958193        ,32.116356         ,118.96140700000001,32.109684         ,720         ,247     ,1030    ,3
0.3       ,4.4     ,118.96283400000002,32.115778000000006,118.96248999999999,32.114959000000006,14700       ,32      ,134     ,2
7.6       ,7.7     ,118.96242600000001,32.115037         ,118.961922        ,32.115235         ,120         ,9       ,39      ,2
15.2      ,15.2    ,118.96140700000001,32.109684         ,118.96008700000002,32.116515         ,240         ,229     ,953     ,0
9.5       ,9.5     ,118.961487        ,32.115157         ,118.961348        ,32.115225         ,120         ,3       ,12      ,2
17.3      ,17.4    ,118.959915        ,32.118666999999995,118.96218999999999,32.115362         ,120         ,123     ,513     ,0
8.0       ,8.0     ,118.961729        ,32.115204999999996,118.961991        ,32.115501         ,120         ,15      ,61      ,2
21.0      ,21.4    ,118.95193300000001,32.116541         ,118.95589199999999,32.116984         ,1680        ,101     ,420     ,0
18.3      ,18.4    ,118.962313        ,32.115377         ,118.959856        ,32.112531         ,360         ,160     ,668     ,0
11.3      ,11.5    ,118.95993100000001,32.113438         ,118.956048        ,32.116416         ,720         ,150     ,624     ,2
19.2      ,19.3    ,118.959856        ,32.112531         ,118.960001        ,32.112396000000004,120         ,4       ,17      ,0
20.2      ,20.2    ,118.960001        ,32.112396000000004,118.95429299999999,32.114563000000004,120         ,181     ,755     ,0
13.7      ,16.5    ,118.956123        ,32.116446999999994,118.96255500000001,32.115328999999996,10140       ,164     ,682     ,0
12.0      ,19.1    ,118.95868700000001,32.111674         ,118.956015        ,32.11065          ,25500       ,82      ,341     ,1
12.4      ,12.4    ,118.954202        ,32.114678000000005,118.95148799999998,32.119894         ,240         ,166     ,690     ,2
15.2      ,15.4    ,118.950748        ,32.11981          ,118.954004        ,32.115086         ,480         ,180     ,748     ,0
11.3      ,11.9    ,118.95866000000001,32.112799         ,118.95886899999999,32.112764         ,2040        ,5       ,20      ,2
12.3      ,12.3    ,118.955436        ,32.111846         ,118.954202        ,32.114678000000005,120         ,78      ,324     ,2
12.0      ,12.0    ,118.95886899999999,32.112764         ,118.955436        ,32.111846         ,120         ,91      ,379     ,2
12.1      ,12.2    ,118.95881000000001,32.112427000000004,118.96076799999999,32.112708000000005,480         ,50      ,208     ,2
13.7      ,13.7    ,118.95493700000002,32.112265         ,118.960275        ,32.110196         ,120         ,173     ,722     ,2
13.8      ,13.9    ,118.960275        ,32.110196         ,118.954095        ,32.118949         ,360         ,308     ,1285    ,3
2.9       ,4.9     ,118.95816699999999,32.112602         ,118.959143        ,32.112842         ,7260        ,19      ,79      ,2
12.3      ,13.1    ,118.96076799999999,32.112708000000005,118.95493700000002,32.112265         ,2880        ,158     ,658     ,2
15.7      ,15.8    ,118.95903         ,32.112949         ,118.96183         ,32.115078000000004,480         ,128     ,532     ,0
15.9      ,16.0    ,118.96183         ,32.115078000000004,118.9602          ,32.11157          ,240         ,144     ,601     ,0
13.9      ,15.1    ,118.954095        ,32.118949         ,118.95903         ,32.112949         ,4320        ,213     ,886     ,0
11.8      ,12.0    ,118.95893899999999,32.112821999999994,118.95881000000001,32.112427000000004,900         ,5       ,19      ,2
19.2      ,19.3    ,118.96491499999999,32.125054999999996,118.964271        ,32.117932         ,360         ,193     ,806     ,0
18.1      ,19.5    ,118.958794        ,32.110163         ,118.951182        ,32.112389         ,5160        ,688     ,2866    ,3
14.7      ,16.7    ,118.951182        ,32.112389         ,118.958794        ,32.110163         ,7140        ,481     ,2003    ,3
8.8       ,13.9    ,118.958794        ,32.109859         ,118.951182        ,32.112389         ,18600       ,681     ,2839    ,3
2.8       ,6.8     ,118.958724        ,32.110014         ,118.958794        ,32.109859         ,14340       ,4       ,18      ,2
13.8      ,14.0    ,118.955382        ,32.116285         ,118.95426699999999,32.118905         ,600         ,74      ,310     ,2
15.5      ,15.6    ,118.954251        ,32.118918         ,118.95616000000001,32.113532         ,240         ,157     ,654     ,0
7.9       ,12.1    ,118.956069        ,32.110614         ,118.95545200000001,32.116372999999996,15120       ,185     ,769     ,2
15.6      ,15.7    ,118.95616000000001,32.113532         ,118.95779099999999,32.111022         ,240         ,101     ,420     ,0
15.9      ,16.0    ,118.95779099999999,32.111022         ,118.95416499999999,32.114515000000004,240         ,149     ,620     ,0
17.3      ,17.3    ,118.954921        ,32.116769         ,118.954186        ,32.114655         ,120         ,97      ,405     ,0
16.0      ,16.0    ,118.95416499999999,32.114515000000004,118.956273        ,32.110401         ,120         ,118     ,491     ,0
16.4      ,16.5    ,118.956268        ,32.110044         ,118.954379        ,32.118697999999995,360         ,331     ,1380    ,3
17.0      ,17.1    ,118.954379        ,32.118697999999995,118.954921        ,32.116769         ,120         ,52      ,218     ,0
5.0       ,9.0     ,118.961766        ,32.111088         ,118.96205         ,32.110797         ,14340       ,9       ,37      ,2
10.9      ,11.1    ,118.96205         ,32.110797         ,118.96214199999999,32.110716         ,720         ,3       ,13      ,2
9.5       ,12.6    ,118.96043         ,32.109649         ,118.954095        ,32.114847         ,11460       ,256     ,1066    ,2
13.5      ,13.6    ,118.95409         ,32.115017         ,118.95866000000001,32.111707         ,360         ,169     ,705     ,2
9.3       ,9.4     ,118.95310800000001,32.118621999999995,118.96043         ,32.109649         ,480         ,344     ,1435    ,3
8.6       ,8.6     ,118.953258        ,32.123115999999996,118.95236200000001,32.118812         ,240         ,123     ,511     ,2
16.9      ,17.4    ,118.95891200000001,32.111651         ,118.955302        ,32.111319         ,1800        ,99      ,411     ,0
15.1      ,15.8    ,118.95285600000001,32.118442         ,118.963102        ,32.114657         ,2760        ,317     ,1320    ,3
7.6       ,8.8     ,118.95545200000001,32.112120000000004,118.96068799999999,32.109669         ,4320        ,174     ,723     ,2
9.0       ,12.4    ,118.953483        ,32.116807         ,118.960527        ,32.109640999999996,12420       ,302     ,1259    ,3
14.0      ,14.1    ,118.960527        ,32.109640999999996,118.953301        ,32.118122         ,360         ,429     ,1789    ,3
8.8       ,8.9     ,118.96068799999999,32.109669         ,118.953483        ,32.116807         ,300         ,302     ,1258    ,2
19.0      ,19.0    ,118.96351499999999,32.114675         ,118.96425         ,32.116132         ,120         ,101     ,420     ,0
19.2      ,20.0    ,118.96425         ,32.116132         ,118.96434099999999,32.11777          ,2880        ,42      ,173     ,0
17.1      ,17.2    ,118.962179        ,32.112746         ,118.962222        ,32.115121         ,480         ,104     ,434     ,0
21.6      ,23.7    ,118.95458300000001,32.115025         ,118.95586000000002,32.117045000000005,7680        ,96      ,399     ,0
20.0      ,20.9    ,118.962222        ,32.115121         ,118.95458300000001,32.115025         ,3300        ,198     ,825     ,0
0.6       ,0.7     ,118.95906799999999,32.111666         ,118.95899299999999,32.11141          ,240         ,7       ,29      ,2
12.9      ,13.1    ,118.958472        ,32.1245           ,118.95506599999999,32.114774         ,840         ,326     ,1358    ,3
17.8      ,17.9    ,118.958901        ,32.125374         ,118.95271100000001,32.122904999999996,360         ,366     ,1524    ,3
18.3      ,18.4    ,118.95439499999999,32.118563         ,118.959073        ,32.11288          ,360         ,202     ,840     ,0
10.9      ,12.6    ,118.95894399999999,32.111562         ,118.951327        ,32.123488         ,6180        ,403     ,1678    ,3
13.8      ,13.9    ,118.955168        ,32.116467         ,118.95816699999999,32.124216         ,480         ,255     ,1061    ,3
13.2      ,13.6    ,118.95506599999999,32.114774         ,118.95461         ,32.117565         ,1320        ,94      ,391     ,2
18.1      ,18.2    ,118.95403600000002,32.114046         ,118.95439499999999,32.118563         ,240         ,150     ,625     ,0
12.6      ,12.7    ,118.951327        ,32.123488         ,118.958472        ,32.1245           ,360         ,372     ,1552    ,3
18.0      ,18.1    ,118.95271100000001,32.122904999999996,118.95403600000002,32.114046         ,360         ,256     ,1068    ,0
7.8       ,20.8    ,118.95476000000001,32.113853999999996,118.953001        ,32.123455         ,46680       ,273     ,1136    ,1
2.5       ,4.4     ,118.954953        ,32.113686         ,118.95455600000001,32.11378          ,7140        ,6       ,24      ,2
19.3      ,19.3    ,118.955474        ,32.111742         ,118.956305        ,32.114181         ,120         ,84      ,349     ,0
18.4      ,18.5    ,118.95204         ,32.12123          ,118.955398        ,32.111869         ,480         ,262     ,1092    ,0
22.2      ,22.4    ,118.960366        ,32.109559999999995,118.952244        ,32.123197         ,840         ,571     ,2381    ,3
19.5      ,20.7    ,118.956305        ,32.114181         ,118.960291        ,32.109590000000004,4500        ,208     ,865     ,0
17.1      ,17.2    ,118.952453        ,32.123288         ,118.95204         ,32.12123          ,120         ,69      ,288     ,0
11.4      ,11.4    ,118.954229        ,32.118695         ,118.959905        ,32.113486         ,120         ,232     ,966     ,2
2.9       ,11.1    ,118.95893899999999,32.110029         ,118.95958799999998,32.10973          ,29280       ,13      ,55      ,1
22.0      ,22.2    ,118.960328        ,32.109618         ,118.95160600000001,32.123729         ,600         ,573     ,2389    ,3
9.2       ,10.6    ,118.960071        ,32.114368         ,118.96354199999999,32.113136         ,4920        ,121     ,503     ,2
15.2      ,21.9    ,118.960489        ,32.109674         ,118.960328        ,32.109618         ,24000       ,4       ,17      ,1
14.8      ,15.2    ,118.960361        ,32.109649         ,118.960489        ,32.109674         ,1320        ,3       ,13      ,0
14.4      ,14.5    ,118.95706100000001,32.113702         ,118.960361        ,32.109649         ,240         ,168     ,701     ,0
8.4       ,8.5     ,118.956074        ,32.110817         ,118.960071        ,32.114368         ,480         ,209     ,870     ,2
13.8      ,13.9    ,118.963536        ,32.113694         ,118.95706100000001,32.113702         ,600         ,153     ,639     ,2
7.9       ,7.9     ,118.96046299999999,32.109611         ,118.956074        ,32.110817         ,240         ,142     ,593     ,2
8.5       ,8.7     ,118.95263         ,32.122704999999996,118.96248999999999,32.115301         ,600         ,388     ,1616    ,3
0.1       ,4.2     ,118.952496        ,32.123529         ,118.95191200000001,32.123463         ,14760       ,14      ,58      ,2
8.8       ,12.0    ,118.96248999999999,32.115301         ,118.959046        ,32.112753999999995,11280       ,149     ,621     ,2
18.5      ,18.5    ,118.958982        ,32.112802         ,118.958901        ,32.112916         ,120         ,29      ,121     ,0
14.4      ,15.7    ,118.95917         ,32.113164000000005,118.95900900000001,32.112829999999995,4680        ,37      ,153     ,0
20.6      ,21.1    ,118.960704        ,32.11177          ,118.96083300000001,32.111273         ,1680        ,13      ,56      ,0
20.4      ,22.4    ,118.96169099999999,32.111775         ,118.961782        ,32.111988000000004,7200        ,6       ,25      ,0
14.4      ,18.4    ,118.962281        ,32.113448         ,118.96169099999999,32.111775         ,14340       ,38      ,160     ,0
2.5       ,12.4    ,118.96163200000001,32.111917         ,118.962281        ,32.113448         ,35820       ,38      ,160     ,1
13.7      ,13.7    ,118.95615500000001,32.111867         ,118.958703        ,32.112825         ,120         ,74      ,307     ,2
17.2      ,17.3    ,118.95988899999999,32.113486         ,118.95431         ,32.113456         ,120         ,149     ,619     ,0
10.4      ,10.5    ,118.95423400000001,32.118992         ,118.962984        ,32.113083         ,360         ,308     ,1283    ,3
17.0      ,17.2    ,118.95866000000001,32.112792         ,118.95988899999999,32.113486         ,720         ,46      ,191     ,0
7.7       ,7.7     ,118.95571000000001,32.115128999999996,118.960902        ,32.115882         ,240         ,132     ,550     ,2
20.5      ,20.7    ,118.95263         ,32.123813         ,118.960366        ,32.110003999999996,600         ,459     ,1912    ,3
8.3       ,8.4     ,118.960902        ,32.115882         ,118.9552          ,32.116728         ,240         ,148     ,615     ,2
17.7      ,18.9    ,118.95431         ,32.113456         ,118.954272        ,32.118594         ,4320        ,177     ,738     ,0
19.1      ,19.2    ,118.954272        ,32.118594         ,118.95263         ,32.123813         ,360         ,161     ,671     ,0
11.3      ,11.4    ,118.96313899999998,32.113281         ,118.9563          ,32.112123         ,240         ,174     ,725     ,2
10.0      ,10.4    ,118.95451899999999,32.117798         ,118.95423400000001,32.118992         ,1440        ,32      ,134     ,2
11.6      ,11.7    ,118.95268899999999,32.122679999999995,118.960269        ,32.114992         ,360         ,366     ,1523    ,3
11.3      ,11.5    ,118.96031200000002,32.109633         ,118.95443799999998,32.118662         ,480         ,318     ,1326    ,3
8.8       ,10.6    ,118.954057        ,32.119841         ,118.95071000000002,32.119509         ,6420        ,449     ,1869    ,3
11.1      ,11.2    ,118.950152        ,32.120104         ,118.955704        ,32.111694         ,240         ,286     ,1190    ,3
12.1      ,12.2    ,118.960269        ,32.114992         ,118.955436        ,32.111746999999994,360         ,169     ,705     ,2
12.8      ,12.9    ,118.95519499999999,32.111631         ,118.95144499999999,32.122768         ,360         ,335     ,1396    ,3
13.6      ,13.8    ,118.95144499999999,32.122768         ,118.957973        ,32.111137         ,960         ,403     ,1679    ,3
11.2      ,11.3    ,118.955704        ,32.111694         ,118.96031200000002,32.109633         ,240         ,165     ,688     ,2
15.0      ,18.6    ,118.961702        ,32.115204999999996,118.961766        ,32.114693         ,12780       ,22      ,90      ,0
11.5      ,11.5    ,118.95443799999998,32.118662         ,118.95268899999999,32.122679999999995,120         ,135     ,563     ,2
22.3      ,22.8    ,118.96239399999999,32.110343         ,118.963123        ,32.110807         ,1800        ,10      ,40      ,0
23.6      ,23.9    ,118.963123        ,32.110807         ,118.961739        ,32.115539         ,1320        ,137     ,572     ,0
2.0       ,14.2    ,118.96323100000001,32.111164         ,118.96303700000001,32.110619         ,43980       ,9       ,39      ,1
16.2      ,21.5    ,118.96303700000001,32.110619         ,118.96239399999999,32.110343         ,19080       ,16      ,65      ,0
18.2      ,18.3    ,118.952271        ,32.122267         ,118.953998        ,32.11484          ,360         ,207     ,861     ,0
20.6      ,20.8    ,118.95276499999999,32.124484         ,118.954379        ,32.114505         ,840         ,288     ,1200    ,0
18.3      ,18.5    ,118.95406799999999,32.114984         ,118.95779099999999,32.113085999999996,600         ,125     ,519     ,0
20.9      ,21.6    ,118.954379        ,32.114505         ,118.955114        ,32.110155999999996,2520        ,135     ,563     ,0
17.2      ,17.3    ,118.95223899999999,32.120512         ,118.95468500000001,32.113490999999996,360         ,198     ,825     ,0
17.3      ,18.1    ,118.95468500000001,32.113490999999996,118.952271        ,32.122267         ,2640        ,245     ,1022    ,0
15.9      ,16.0    ,118.951187        ,32.112657         ,118.954347        ,32.114525         ,360         ,285     ,1187    ,3
16.3      ,16.3    ,118.954347        ,32.114525         ,118.954921        ,32.113732         ,60          ,20      ,83      ,0
6.2       ,12.1    ,118.95881000000001,32.111251         ,118.95571499999998,32.115248         ,21240       ,137     ,570     ,1
16.4      ,16.5    ,118.954921        ,32.113732         ,118.95223899999999,32.120512         ,240         ,194     ,809     ,0
14.3      ,15.9    ,118.95874599999999,32.111791         ,118.951187        ,32.112657         ,5760        ,540     ,2250    ,3
20.2      ,20.4    ,118.95779099999999,32.113085999999996,118.95276499999999,32.124484         ,660         ,367     ,1528    ,3
12.9      ,13.6    ,118.955409        ,32.115353999999996,118.95874599999999,32.111791         ,2520        ,129     ,537     ,2
0.0       ,8.0     ,118.95679299999999,32.110617         ,118.958649        ,32.111481         ,28740       ,58      ,241     ,1
17.9      ,18.0    ,118.954213        ,32.118751         ,118.95384299999999,32.114761         ,240         ,122     ,507     ,0
17.8      ,17.8    ,118.954159        ,32.11415          ,118.954213        ,32.118751         ,120         ,152     ,633     ,0
21.9      ,23.9    ,118.954202        ,32.114008         ,118.95346200000002,32.114465         ,7200        ,43      ,179     ,0
10.0      ,17.3    ,118.958649        ,32.111481         ,118.954159        ,32.11415          ,26280       ,163     ,681     ,1
1.1       ,19.4    ,118.96248         ,32.111447999999996,118.962195        ,32.111329         ,66000       ,6       ,27      ,1
7.6       ,8.5     ,118.958955        ,32.112787         ,118.958649        ,32.112792         ,3120        ,7       ,30      ,2
9.5       ,9.9     ,118.960039        ,32.113465999999995,118.952818        ,32.117979999999996,1440        ,258     ,1077    ,2
18.5      ,18.5    ,118.95461         ,32.113719         ,118.95874099999999,32.112792         ,120         ,112     ,468     ,0
19.0      ,19.6    ,118.95874099999999,32.112792         ,118.964851        ,32.1251           ,2160        ,443     ,1846    ,3
17.2      ,17.2    ,118.95563999999999,32.116147999999995,118.95461         ,32.113719         ,240         ,86      ,358     ,0
17.0      ,17.1    ,118.9588          ,32.112878         ,118.95563999999999,32.116147999999995,360         ,125     ,519     ,0
8.2       ,8.4     ,118.953623        ,32.123453000000005,118.95998         ,32.113415         ,480         ,366     ,1525    ,3
13.7      ,15.9    ,118.95881599999998,32.111826         ,118.95447         ,32.114467         ,7680        ,145     ,605     ,0
15.9      ,16.0    ,118.95447         ,32.114467         ,118.95868700000001,32.112718         ,240         ,125     ,522     ,0
11.5      ,12.7    ,118.95586499999999,32.111278000000006,118.951187        ,32.112657         ,4380        ,488     ,2032    ,3
10.0      ,11.0    ,118.952818        ,32.117979999999996,118.95586499999999,32.111278000000006,3840        ,193     ,804     ,2
11.6      ,11.7    ,118.955238        ,32.110906         ,118.953682        ,32.113737         ,240         ,127     ,528     ,2
11.3      ,11.4    ,118.954706        ,32.114761         ,118.955238        ,32.110906         ,240         ,124     ,515     ,2
11.9      ,12.0    ,118.953682        ,32.113737         ,118.951595        ,32.124492         ,540         ,324     ,1349    ,3
8.4       ,8.4     ,118.96313899999998,32.11594          ,118.959969        ,32.113476         ,120         ,174     ,723     ,2
3.9       ,4.1     ,118.963102        ,32.115651         ,118.963268        ,32.115643         ,960         ,4       ,17      ,2
2.1       ,3.4     ,118.96316599999999,32.11578          ,118.963102        ,32.115651         ,4560        ,4       ,15      ,2
18.3      ,18.3    ,118.95545200000001,32.112277         ,118.958794        ,32.11176          ,240         ,110     ,459     ,0
6.1       ,6.1     ,118.953934        ,32.112602         ,118.96185200000001,32.11392          ,240         ,217     ,905     ,2
14.8      ,16.6    ,118.95435800000001,32.114540999999996,118.95896599999999,32.113153999999994,6420        ,133     ,556     ,0
16.8      ,17.3    ,118.95896599999999,32.113153999999994,118.95310800000001,32.124583         ,1800        ,382     ,1591    ,3
8.5       ,14.1    ,118.96185200000001,32.11392          ,118.95474399999999,32.113679         ,19920       ,205     ,853     ,1
14.1      ,14.7    ,118.95474399999999,32.113679         ,118.95435800000001,32.114540999999996,2040        ,24      ,101     ,0
17.5      ,18.0    ,118.95310800000001,32.124583         ,118.95545200000001,32.112277         ,1920        ,366     ,1525    ,3
21.1      ,21.8    ,118.95154099999999,32.124446         ,118.955956        ,32.116584         ,2760        ,284     ,1184    ,0
20.5      ,20.6    ,118.958928        ,32.111682         ,118.951563        ,32.124311999999996,600         ,420     ,1748    ,3
21.6      ,21.9    ,118.957303        ,32.110538         ,118.959792        ,32.111261         ,840         ,55      ,228     ,0
22.0      ,23.6    ,118.959792        ,32.111261         ,118.95414299999999,32.114665         ,5760        ,197     ,819     ,0
19.8      ,19.9    ,118.95281299999999,32.123253000000005,118.957324        ,32.118226         ,360         ,300     ,1248    ,0
17.9      ,18.1    ,118.959728        ,32.115833         ,118.952748        ,32.124424         ,480         ,391     ,1631    ,3
18.1      ,19.1    ,118.952748        ,32.124424         ,118.956048        ,32.111699         ,3600        ,363     ,1511    ,3
19.4      ,19.5    ,118.956048        ,32.111699         ,118.95281299999999,32.123253000000005,360         ,324     ,1349    ,0
19.9      ,20.0    ,118.957324        ,32.118226         ,118.95385900000001,32.122221         ,360         ,241     ,1006    ,0
15.2      ,15.8    ,118.954095        ,32.118358         ,118.959427        ,32.112911         ,2040        ,210     ,875     ,0
0.4       ,10.6    ,118.96305900000002,32.111489         ,118.96253899999999,32.111464         ,36720       ,12      ,48      ,1
13.0      ,13.5    ,118.956101        ,32.114764         ,118.954251        ,32.118361         ,2040        ,100     ,416     ,2
12.0      ,12.2    ,118.96253899999999,32.111464         ,118.958478        ,32.112295         ,840         ,124     ,515     ,2
16.0      ,16.1    ,118.959427        ,32.112911         ,118.959856        ,32.115745000000004,120         ,160     ,665     ,0
16.6      ,19.5    ,118.96043         ,32.109565         ,118.960039        ,32.113490999999996,10440       ,108     ,448     ,0
7.7       ,9.7     ,118.958891        ,32.113186999999996,118.95871399999999,32.113134         ,7140        ,4       ,18      ,2
19.8      ,19.8    ,118.960039        ,32.113490999999996,118.959728        ,32.113283         ,240         ,4       ,15      ,0
20.0      ,20.1    ,118.959728        ,32.113283         ,118.95991000000001,32.113514         ,360         ,7       ,31      ,0
14.9      ,15.7    ,118.954379        ,32.114596         ,118.958928        ,32.112815000000005,2640        ,139     ,581     ,0
22.1      ,22.3    ,118.95877800000001,32.113139000000004,118.95255         ,32.122561         ,480         ,322     ,1341    ,0
12.7      ,12.8    ,118.957555        ,32.113436         ,118.954272        ,32.114662         ,240         ,161     ,669     ,2
12.2      ,12.4    ,118.958547        ,32.112878         ,118.957555        ,32.113436         ,960         ,34      ,141     ,2
3.7       ,5.7     ,118.95873         ,32.112764         ,118.958891        ,32.113186999999996,7140        ,24      ,100     ,2
15.9      ,15.9    ,118.958928        ,32.112815000000005,118.96043         ,32.109565         ,240         ,117     ,487     ,0
20.1      ,20.2    ,118.95991000000001,32.113514         ,118.95877800000001,32.113139000000004,240         ,26      ,108     ,0
12.9      ,12.9    ,118.954272        ,32.114662         ,118.954379        ,32.114596         ,240         ,3       ,13      ,2
3.0       ,11.6    ,118.961423        ,32.112827         ,118.955999        ,32.11121          ,30960       ,183     ,764     ,1
11.7      ,13.7    ,118.955999        ,32.11121          ,118.96316599999999,32.10973          ,7500        ,409     ,1705    ,3
14.9      ,15.9    ,118.96316599999999,32.10973          ,118.96216799999999,32.115347         ,3480        ,257     ,1070    ,3
15.9      ,16.9    ,118.96216799999999,32.115347         ,118.96221100000001,32.11521          ,3540        ,4       ,15      ,0
19.5      ,22.9    ,118.96281699999999,32.114484999999995,118.96313899999998,32.11502          ,12180       ,16      ,68      ,0
20.3      ,20.4    ,118.953875        ,32.114814         ,118.95451899999999,32.113002         ,120         ,54      ,226     ,0
20.2      ,20.3    ,118.95321499999999,32.116941         ,118.953875        ,32.114814         ,120         ,47      ,194     ,0
19.0      ,19.2    ,118.952598        ,32.11869          ,118.95353700000001,32.117422999999995,840         ,43      ,180     ,0
18.7      ,18.8    ,118.960232        ,32.111146999999995,118.954508        ,32.113785         ,360         ,183     ,763     ,0
18.9      ,18.9    ,118.954508        ,32.113785         ,118.952797        ,32.120746000000004,120         ,177     ,739     ,0
18.3      ,18.4    ,118.951182        ,32.112389         ,118.960232        ,32.111146999999995,240         ,608     ,2532    ,3
18.9      ,19.0    ,118.952797        ,32.120746000000004,118.952598        ,32.11869          ,120         ,45      ,186     ,0
20.5      ,20.5    ,118.95451899999999,32.113002         ,118.954637        ,32.113642999999996,120         ,27      ,112     ,0
13.5      ,18.1    ,118.959223        ,32.112543         ,118.955146        ,32.114133         ,16620       ,143     ,595     ,1
12.4      ,12.5    ,118.96256499999998,32.11555          ,118.961514        ,32.109891999999995,240         ,173     ,721     ,2
10.1      ,10.3    ,118.958183        ,32.112825         ,118.953065        ,32.116944000000004,600         ,182     ,758     ,2
11.6      ,11.7    ,118.953065        ,32.116944000000004,118.95385900000001,32.115473         ,480         ,38      ,159     ,2
12.5      ,12.6    ,118.961514        ,32.109891999999995,118.96294099999999,32.115025         ,240         ,154     ,643     ,2
12.7      ,12.7    ,118.96294099999999,32.115025         ,118.959223        ,32.112543         ,240         ,127     ,529     ,2
12.1      ,12.1    ,118.96223300000001,32.115126000000004,118.96256499999998,32.11555          ,240         ,8       ,35      ,2
2.2       ,10.0    ,118.959127        ,32.113616         ,118.958183        ,32.112825         ,28080       ,40      ,166     ,1
11.8      ,11.9    ,118.95385900000001,32.115473         ,118.96223300000001,32.115126000000004,240         ,243     ,1014    ,2
8.5       ,10.8    ,118.953231        ,32.123232         ,118.96054299999999,32.110594         ,8340        ,438     ,1826    ,3
10.9      ,23.9    ,118.96054299999999,32.110594         ,118.95583300000001,32.114992         ,46980       ,192     ,798     ,1
12.0      ,12.7    ,118.962753        ,32.115185         ,118.961353        ,32.109486         ,2280        ,275     ,1147    ,3
12.8      ,12.9    ,118.961353        ,32.109486         ,118.96428700000001,32.116039         ,360         ,249     ,1036    ,3
